Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,134005,4,4,130,366,34,31,32.5,1.732050808,104,79,91.5,14.43375673,3701.354427,59.69926495,19143.57143,38714.30912,102975,2,133874,44624.66667,77287.85981,133869,2,103112,34370.66667,59525.67878,103105,3,0,0,0,0,80,104,29.84963248,29.84963248,31,104,58.55555556,32.50042735,1056.277778,0,0,0,0,0,0,0,0,1,65.875,32.5,91.5,80,0,0,0,0,0,0,4,130,4,366,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,157564,4,2,132,270,33,33,33.0,0.0,135,135,135.0,0.0,2551.344216,38.07976441,31512.8,55053.46137,127136,3,30425,10141.66667,17559.81977,30418,3,3,3.0,0.0,3,3,0,0,0,0,128,64,25.38650961,12.6932548,33,135,62.14285714,49.77090372,2477.142857,0,0,0,0,0,0,0,0,0,72.5,33.0,135.0,128,0,0,0,0,0,0,4,132,2,270,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,32962080,203,104,43951,72190,602,0,216.5073892,228.6511756,1068,0,694.1346154,362.6229703,3523.473033,9.313732629,107719.2157,272011.646,1273601,4,33000000,163166.2228,321299.1288,1273601,899,33000000,320018.8058,417722.1227,1274421,4,0,0,0,0,6504,3336,6.158591934,3.155140695,0,1068,377.0811688,360.6706248,130083.2996,0,0,0,1,0,0,0,0,0,378.3094463,216.5073892,694.1346154,6504,0,0,0,0,0,0,203,43951,104,72190,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,23677,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,10474.29995,168.9403218,7892.333333,13663.86015,23670,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,84.47016092,84.47016092,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,40,0,0,0,0,0,0,2,76,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5136870,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.778684296,1712290.0,2965182.656,5136188,123,5136870,2568435.0,3631351.117,5136188,682,0,0.0,0.0,0,0,0,0,0,0,104,40,0.584013222,0.194671074,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,175,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1188571.429,22857.14286,58.33333333,59.55109851,122,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,64,11428.57143,11428.57143,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31783,1,1,40,127,40,40,40.0,0.0,127,127,127.0,0.0,5254.381273,62.92672183,31783.0,0.0,31783,31783,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.46336092,31.46336092,40,127,69.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,103.5,40.0,127.0,32,0,0,0,0,0,0,1,40,1,127,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1221031,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.275920104,407010.3333,704178.9093,1220126,105,1221031,610515.5,862119.4369,1220126,905,0,0.0,0.0,0,0,0,0,0,0,104,40,2.456940078,0.818980026,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,78018,13,8,1089,4294,581,0,83.76923077,166.8173421,1460,0,536.75,662.3662668,68996.89815,269.1686534,3900.9,6837.541732,19218,1,78018,6501.5,8188.989021,19318,1,61604,8800.571429,10926.08765,25091,3,0,0,0,0,284,172,166.628214,102.5404394,0,1460,244.6818182,462.0836233,213521.2749,0,0,0,1,0,0,0,0,0,256.3333333,83.76923077,536.75,284,0,0,0,0,0,0,13,1089,8,4294,65535,31,12,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5607142,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.713375905,1869047.333,3236631.968,5606388,155,5607142,2803571.0,3963781.814,5606388,754,0,0.0,0.0,0,0,0,0,0,0,104,40,0.535031929,0.178343976,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,30921,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,7179.586689,64.68096116,30921.0,0.0,30921,30921,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.34048058,32.34048058,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,20,0,0,0,0,0,0,1,47,1,175,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5898673,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.678118621,1966224.333,3404832.294,5897786,129,5898673,2949336.5,4169737.271,5897786,887,0,0.0,0.0,0,0,0,0,0,0,104,40,0.508588966,0.169529655,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15625.0,15625.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,20062180,2,3,12,18,6,6,6.0,0.0,6,6,6.0,0.0,1.495350954,0.249225159,5015545.0,5733100.35,10000000,50422,10100000,10100000.0,0.0,10100000,10100000,20000000,10000000.0,80014.78915,10100000,9949138,0,0,0,0,40,60,0.099690064,0.149535095,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,7.2,6.0,6.0,40,0,0,0,0,0,0,2,12,3,18,63601,64974,1,20,50746.0,0.0,50746,50746,10000000.0,0.0,10000000,10000000,0
53,60994,1,1,53,69,53,53,53.0,0.0,69,69,69.0,0.0,2000.196741,32.7901105,60994.0,0.0,60994,60994,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.39505525,16.39505525,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53.0,69.0,32,0,0,0,0,0,0,1,53,1,69,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5838919,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.685058313,1946306.333,3370337.637,5838037,124,5838919,2919459.5,4127491.883,5838037,882,0,0.0,0.0,0,0,0,0,0,0,104,40,0.513793735,0.171264578,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3197,66,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,181818.1818,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15151.51515,15151.51515,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,296,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
54251,61,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,295081.9672,49180.32787,30.5,26.1629509,49,12,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,20,40,16393.44262,32786.88525,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,119999354,25,24,2361,7476,637,0,94.44,209.435169,1460,0,311.5,472.6743525,81.9754413,0.408335532,2499986.542,4319401.394,10000000,0,120000000,4999973.083,5022347.716,10000000,3,111000000,4812156.87,5054278.39,10000000,4,0,0,0,0,532,492,0.208334455,0.200001077,0,1460,196.74,372.7398179,138934.9718,0,0,0,1,0,0,0,0,0,200.755102,94.44,311.5,532,0,0,0,0,0,0,25,2361,24,7476,29200,151,23,20,102149.5,200994.4636,558899,15335,9897796.667,277752.8066,10000000,9303716,0
80,5579823,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.716868618,1859941.0,3220742.43,5578934,128,5579823,2789911.5,3944273.445,5578934,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.537651463,0.179217154,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,210,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1904761.905,19047.61905,70.0,80.29321266,159,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9523.809524,9523.809524,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5031527,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.794987287,1677175.667,2904226.022,5030687,125,5031527,2515763.5,3556638.922,5030687,840,0,0.0,0.0,0,0,0,0,0,0,104,40,0.596240465,0.198746822,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5107069,5,4,927,940,915,0,185.4,407.8698322,467,0,235.0,267.9017233,365.5717203,1.762263247,638383.625,1682377.74,4799004,76,308065,77016.25,114716.0387,245940,1794,5055840,1685280.0,2697616.589,4799080,55425,0,0,0,0,124,88,0.979035137,0.78322811,0,915,186.7,320.5797006,102771.3444,0,0,0,1,0,0,0,0,0,207.4444444,185.4,235.0,124,0,0,0,0,0,0,5,927,4,940,8192,15555,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,11865253,2,2,156,330,95,61,78.0,24.04163056,223,107,165.0,82.02438662,40.9599357,0.337118812,3955084.333,6789722.813,11800000,23709,11800000,11800000.0,0.0,11800000,11800000,11800000,11800000.0,0.0,11800000,11800000,0,0,0,0,40,60,0.168559406,0.168559406,61,223,109.4,66.7143163,4450.8,0,0,0,0,0,0,0,0,1,136.75,78.0,165.0,40,0,0,0,0,0,0,2,156,2,330,-1,-1,1,20,46374.0,0.0,46374,46374,11800000.0,0.0,11800000,11800000,0
80,35238629,203,104,43906,72185,602,0,216.2857143,228.4931854,1067,0,694.0865385,362.5876556,3294.424423,8.712030198,115158.9183,327953.2527,3530228,4,35200000,174437.5693,390979.9391,3530228,788,35200000,342121.2913,515145.9523,3530938,4,0,0,0,0,6504,3336,5.760723551,2.951306647,0,1067,376.9188312,360.6437827,130063.938,0,0,0,1,0,0,0,0,0,378.1465798,216.2857143,694.0865385,6504,0,0,0,0,0,0,203,43906,104,72185,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,168,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,952380.9524,23809.52381,56.0,91.7986928,162,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11904.7619,11904.7619,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,192,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1750000.0,20833.33333,64.0,105.6550993,186,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10416.66667,10416.66667,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,40,0,0,0,0,0,0,2,82,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5554616,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.720121787,1851538.667,3206187.434,5553725,89,5554616,2777308.0,3926446.576,5553725,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.54009134,0.180030447,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,67408,2,2,66,246,33,33,33.0,0.0,123,123,123.0,0.0,4628.530738,59.34013767,22469.33333,38873.00043,67356,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,29.67006883,29.67006883,33,123,69.0,49.29503018,2430.0,0,0,0,0,0,0,0,0,1,86.25,33.0,123.0,40,0,0,0,0,0,0,2,66,2,246,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,226,2,2,68,260,34,34,34.0,0.0,130,130,130.0,0.0,1451327.434,17699.11504,75.33333333,88.95129754,175,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,40,40,8849.557522,8849.557522,34,130,72.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,90.5,34.0,130.0,40,0,0,0,0,0,0,2,68,2,260,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5444804,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.734645361,1814934.667,3142792.638,5443919,128,5444804,2722402.0,3848806.252,5443919,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.550984021,0.18366134,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,23800,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,6722.689076,168.0672269,7933.333333,13735.74025,23794,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,80,80,84.03361345,84.03361345,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,80,0,0,0,0,0,0,2,64,2,96,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
40742,75,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,160000.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13333.33333,13333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,29,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,518,2,2,66,500,33,33,33.0,0.0,250,250,250.0,0.0,1092664.093,7722.007722,172.6666667,293.0056882,511,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,3861.003861,3861.003861,33,250,119.8,118.855795,14126.7,0,0,0,0,0,0,0,0,1,149.75,33.0,250.0,40,0,0,0,0,0,0,2,66,2,500,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5462062,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.732324166,1820687.333,3152755.682,5461176,138,5462062,2731031.0,3861008.086,5461176,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.549243125,0.183081042,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5900259,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.677936341,1966753.0,3405925.5,5899577,122,5900259,2950129.5,4171148.656,5899577,682,0,0.0,0.0,0,0,0,0,0,0,104,40,0.508452256,0.169484085,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5058417,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.79076122,1686139.0,2919868.744,5057713,125,5058417,2529208.5,3575845.356,5057713,704,0,0.0,0.0,0,0,0,0,0,0,104,40,0.593070915,0.197690305,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5986055,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.668219721,1995351.667,3455480.633,5985397,37,5986055,2993027.5,4231849.531,5985397,658,0,0.0,0.0,0,0,0,0,0,0,104,40,0.501164791,0.16705493,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5750719,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.695565198,1916906.333,3319592.006,5750041,101,5750719,2875359.5,4065413.565,5750041,678,0,0.0,0.0,0,0,0,0,0,0,104,40,0.521673899,0.1738913,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,36735,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,326.6639445,54.44399074,36735.0,0.0,36735,36735,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27.22199537,27.22199537,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,132,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5688384,9,6,393,5205,206,0,43.66666667,72.70832139,2021,0,867.5,883.0519237,984.1107773,2.63695278,406313.1429,1475130.528,5531172,1,5688384,711048.0,1947820.066,5531172,49,76156,15231.2,19716.88713,41445,91,0,0,0,0,192,132,1.582171668,1.054781112,0,2021,349.875,659.0444472,434339.5833,0,0,0,1,0,0,0,0,0,373.2,43.66666667,867.5,192,0,0,0,0,0,0,9,393,6,5205,8192,119,8,20,157163.0,0.0,157163,157163,5531172.0,0.0,5531172,5531172,0
443,61176961,14,15,1267,4246,882,0,90.5,235.1918202,1460,0,283.0666667,512.3816193,90.11562376,0.474034662,2184891.464,4157806.202,10000000,0,60400000,4648619.0,5175881.897,10000000,5660,61200000,4368002.929,5093818.522,10000000,0,0,0,0,0,292,384,0.228844319,0.245190342,0,1460,183.7666667,402.4941793,162001.5644,0,0,0,1,0,0,0,0,1,190.1034483,90.5,283.0666667,292,0,0,0,0,0,0,14,1267,15,4246,8192,69,13,20,72969.0,117716.6041,313257,24872,9999038.833,18113.44893,10000000,9962065,0
443,120665,7,10,522,3925,198,0,74.57142857,90.05712473,1410,0,392.5,573.3957815,36854.10019,140.8859238,7541.5625,13566.0496,35021,0,119330,19888.33333,16909.67765,36405,1779,85644,9516.0,18104.00648,44824,0,0,0,0,0,152,212,58.01185099,82.87407285,0,1410,247.0555556,452.9990874,205208.1732,0,0,0,1,0,0,0,0,1,261.5882353,74.57142857,392.5,152,0,0,0,0,0,0,7,522,10,3925,8192,119,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5238548,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.763570363,1746182.667,3023702.892,5237654,94,5238548,2619274.0,3702948.507,5237654,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.572677773,0.190892591,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5880354,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.680231156,1960118.0,3394252.349,5879463,153,5880354,2940177.0,4156778.125,5879463,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510173367,0.170057789,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5712790,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.700183273,1904263.333,3297503.169,5711892,133,5712790,2856395.0,4038282.585,5711892,898,0,0.0,0.0,0,0,0,0,0,0,104,40,0.525137455,0.175045818,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,89109,1,1,43,105,43,43,43.0,0.0,105,105,105.0,0.0,1660.887228,22.444422,89109.0,0.0,89109,89109,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,11.222211,11.222211,43,105,63.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,95.5,43.0,105.0,40,0,0,0,0,0,0,1,43,1,105,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0
80,3958444,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.010498064,1319481.333,2284898.632,3957855,65,3958444,1979222.0,2798209.624,3957855,589,0,0.0,0.0,0,0,0,0,0,0,104,40,0.757873548,0.252624516,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5200079,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.769219083,1733359.667,3001491.933,5199184,144,5200079,2600039.5,3675745.402,5199184,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.576914312,0.192304771,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
36656,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,283,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,239,2,2,76,170,38,38,38.0,0.0,85,85,85.0,0.0,1029288.703,16736.40167,79.66666667,53.11622477,141,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,8368.200837,8368.200837,38,85,56.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,71.0,38.0,85.0,64,0,0,0,0,0,0,2,76,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24225,4,4,180,292,45,45,45.0,0.0,73,73,73.0,0.0,19484.00413,330.2373581,3460.714286,8891.727048,23623,3,24062,8020.666667,13886.14001,24055,3,598,199.3333333,262.9873254,503,46,0,0,0,0,80,80,165.1186791,165.1186791,45,73,57.44444444,14.75729575,217.7777778,0,0,0,0,0,0,0,0,1,64.625,45.0,73.0,80,0,0,0,0,0,0,4,180,4,292,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5992680,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.667480993,1997560.0,3459196.461,5991896,87,5992680,2996340.0,4236355.922,5991896,784,0,0.0,0.0,0,0,0,0,0,0,104,40,0.500610745,0.166870248,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5778325,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.692242129,1926108.333,3335487.902,5777598,124,5778325,2889162.5,4084864.658,5777598,727,0,0.0,0.0,0,0,0,0,0,0,104,40,0.519181597,0.173060532,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5344512,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.748431288,1781504.0,3084881.229,5343618,159,5344512,2672256.0,3777876.37,5343618,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.561323466,0.187107822,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,5103568,8,6,307,147,225,0,38.375,77.83304017,102,0,24.5,42.01785335,88.95737257,2.74317889,392582.1538,1374667.583,4967446,1,5103568,729081.1429,1884134.363,5001726,3,101800,20360.0,18487.05881,34224,5,0,0,0,0,264,200,1.567530794,1.175648096,0,225,30.26666667,61.45552011,3776.780952,0,0,0,1,0,0,0,0,0,32.42857143,38.375,24.5,264,0,0,0,0,0,0,8,307,6,147,29200,4656,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
